review,label
warna oke tampil bahan bagus bahan bagus standar combed sayang jaitan lepas semua kurang teliti mau return rekam pas unboxing next lebih teliti bang,0
l nya sama aja gada oversizenya,1
pesan kaos polos lengan pendek datang lengan panjang kecewa,0
jahit rusak serba ngerut kecewa tak sesuai harga mahal jahit ga rapi,0
tampil jelek warna putih mahal bahan tipis,0
tampil lumayan kain tipis banget mudah bulu,1
warna baju nerawang tipis tampil ukur l besar banget sesuai harap kecewa,1
warna benar tampil rusak kaya beli sampah yaa arjstore packing gak kasih bubble warp sepatu nya kasih cacat fisik,0
oversizenya model basic tshirt doang bilang oversized kapok beli toko kacau,0
kancing karat semua harus cek kirim kecewa sih,0
warna hitam rantai putih xl tipis banget,0
tampil nerawang kecewa ah sama ni toko,1
resiko beli baju putih yah noda sedikit aja lihat banget,0
barang sesuai deskripsi s tipis banget warna sablon pudar,0
lengan terlalu besar longgar terus warna putih kaya liat kotor,0
kualitas jahit asal asal payah,0
sablon kurang banget harga gin,1
celana sebenernya lumayan bercak noda jahit salah satu saku brodol next order pilih in bagus aja buat konsumen astungkara,0
saran tampil lumayan styling bagus lumayan padan uang worth it bagus sih baju adem kain tipis terus sablonya baru x cuci brodol,0
padan uang ga padan bahan tipis terus ga oversized kata oversize,0
noda dikit produk bagus kain bagus masalah baju ukur sama m panjang lengan beda panjang pendek loh gak bahaya ta,0
ukur sesuai deskripsi,1
lebih teliti dong masa beli boxer kirim tas mau return percuma jauh nunggu kaos bahan bagus sih,0
kira tebal nyata tipis,1
saran tampil bagus padan uang kualitas kualitas sandal kurang baik tampil sandal bagus banyak kecewa kualitas lem kerapihan nya banyak lem acak acak tempel kuat moga tingkat,0
kurang puas padahal celana bagus sayang warna depan muda warna belakang tua,0
styling warna kurang hitam,0
benar bagus kalau bahan mh cuman jasa kirim aja lama,0
nyaman noda kuning,0
padahal udah sering belanja sini kali kecewa calananya tipis semua,0
kualitas buruk kecewa sama jaket lepas semua kancing hadeh udah nunggu lama,0
deskripsi bilang combed s datang kok combed s,0
pas acara gaya gaya kualitas biasa ngga teliti pas kirim masa robek aduh,1
kecewa kain nyata bulu,1
padan uang cuma lihat baju sangat jauh beda sama poto mulai warna hingga motif,0
kualitas sablon kain jelek,0
saran tampil sedikit kecewa sih mintak datang,0
styling barang tebel dikit sih saran tampil gak barang kecil parahh payah,0
padan uang baik styling baik saran tampil muas produk bagus ukur pas,1
tipis nerawang ga sesuai sama harga kaya celana rban,1
pas acara kurang kecil kurang kecil aku,0
barang kotor banget bercak bercak gatau barang sisa bagaimana kok kirim serasa barang kasih barang bekas,0
sangat muas harga segitu bahanya tipis banget gak worth it,1
padan uang tipis banget baju,1
pas acara bagus sesuai,1
barang sesuai kualitas kurang bagus kayak ngasal gitu baru kali kecewa belanja arj,0
styling kecewa depan sobek,0
terlalu pres tangan hingga lepas robek,0
bahan beda sama size,0
bahan tipis s ga kaya pas belum beli,0
saran tampil jahit rapi,0
nyaman barang tak sesuai foto,1
saran tampil bekas noda noda hitam baju,0
nyaman aman warna sesuai foto,1
banyak bercak noda,0
jahit kainnnya kurang rapi,0
bahan bukan s mah tipis size m nya ga sesuai deskripsi masa size m lebar panjang,0
kualitas cuci sekali langsung rusak sablon tangan,1
lengan terlalu lebar beda produk lain ukur sama l,1
kontoran baju,1
tampil tipis ukur sesuai deskripsi pas lihat deskripsi ukur ukur nyata beda malah lebih kecil ukur beda deskripsi pas pakai malah kecil padahal beli ukur sangat kecewa deskripsi benar rugi,0
beberapa bolong jaitan lepas karet leher kendor barang lama gudang kurang lolos quality baru kali beli kasi barang rejectan belum beli aman aman aja,0
tampil bagus warna bagus baru hari udah lepas jahit pinggang hadeh kecewa,0
baru cek celana resletingnya rusak gan,0
tampil lumayan kain tipis warna hitam lumayan jelek,0
pesan warna milo datang warna conout aneh jual payah,0
baju kayak baju bekas pakai banyak bagi kotor baju baru,0
tampil dulu pernah beli produk sama ukur sama sekarang ukur lebih kecil belum xxl sekarang sama xl dulu,1
tampil kecil warna hitam kirim lama pakek reguler loh,0
deskripsi combed s cek kok tipis nerawang semua aku compare baju aku pake s sama tebelnya ga tau mana benar s s,0
barang lumayan tebel ngirimnya lama minggu,0
tampil besar skali warna cream baru kali kecewa belanja online barang datang sesuai pes pesan hitam cream malah datang cream semua kali cek mau kirim jangan enak aja,0
tampil tipis cocok pakai lap meja warna putih tipis banget nyesal banget biasa nya dulu beli sini tebal makin lama kok makin buruk padahal udah percaya banget belanja sini bahan biasa tebal kali tipis tali jahit lepas ga pakai buat jadiin lap meja,0
bahan makin tipis padahal sering langgan,1
barang kirim beda banget sama sen lebih teliti,1
gak worth it bahan nerawang biasa aja,0
tampil oke warna oke pas cuci sekali sablon langsung luntur kualitas sablon buruk,1
warna sesuai pesan tampil baik udah sering belanja sini selalu puas baru kali sen kecewa sesuai ekspektasi,1
payah bahan kurang tebal,0
kaos lumayan tebal motif tipis banget nerawang,0
warna hitam sih deskripsi s boongan nyata kayak s kecewa sih,0
baju bolong kirim kecewa ama nih toko,1
dateng gak sesuai pict kecewa sumpah,1
jahit kantong kurang rapi bahan terlalu tipis,0
tampil lumayan warna hitam bagi luar lumayan pas bagi dalem sangat buruk jahit kurang rapi harga segitu kurang muas barang kali team lebih perhati quality controlnya makasih,0
tampil kecewa banget lubang depan belakang kain tipis,0
tampil bahan bagus motif bagus adminnya sangat kurang fair fast respon kalau kendala aja beri informasi kalau barang sedia gilir customer mau ganti butuh boro fast respon dilayanin engga padahal chatnya konfirmasi barang m barang l cuman jarak menit sekarang jadi make kaos ngatung sia sia ga kepake payah,0
sedih sekali kaos bolong padahal motif baguuus moga depan lebih perhati barang kirim cacat sorry ganti bintang bintang,0
baru beberapa hari udah ancur aja bos baju tai nya,1
abis cuci sablon tulis luntur jadi kain putih bekas luntur sedikit kecewa,0
sablon habis cuci nempel kecewa awal suka pas selesai cuci mau pakai nempel,1
tampil bolong warna baru,0
tampil sablon kurang warna hitam,0
sesuai kecewa dikit sobek,0
jujur kecewa banget jasa kirim biasa beli sini hari minggu paket baru rumah chat admin slowrespon banget tiap dibales cuma ngerespon biasa,1
tampil noda spidol bagi depan,0
tampil sen navy wash yg datang navy biasa toko jelek,0
warna hitam tampil beda sama satu tipis banget,0
tampil buruk payah tipu warna hitam wash,0
tampil buruk kurang puas kain terlalu tipis biasa baju harga segitu lumayan tebal malah kalau pakai nerawang banget tipis nilai cust wajib beri dapat sesuai nyata owner senang penialaian kadang ngechat wa,1
sablon kasar banget kecewa ih,1
baju sih keren ukur pas puas celana kecil ga muat jadi rugi deh,1
nipu nih bahan tipis nerawang,0
sen xl rasa m payah ni toko,0
sedikit kecewa datang beda warna,0
tampil biasa warna hitam belum pernah order warna hitam kualitas bahan sablon bagus kali bahan tipis nerawang sablon buruk lihat gambar sablon pecah,0
warna hitam deskripsi lebar dada pas datang bukan kata oversize mah lengan doang oversize bagi lengan gede bagi badan ramping desain ukur baju sesuai asal asal tera deskripsi sesuai barang datang jelek,0
barang dah kecewa kirim lama banget gambar jelek kurang rapih bahan kurang,0
barang dah kecewa kirim lama banget gambar jelek kurang rapih bahan kurang barang rumah jadi foto aja,0
gimana nih tulis f nya gak tengah sengot,1
tampil gak bagus bahannyatembus nerawang,0
warna abu wash warna nya kurang pekat jadi kesan celana baru,0
tampil sablonya kurang baik warna hitam sablon jaket kok beda kayak udah mi kelupas beda sama hoodie belum pesan kecewa si,0
tampil kok celana ga kain kayak celana biasa kayak celana batik aja,0
xxlnya terlalu kecil gimana sih gak sesuai sizechart,0
warna harga gin sih kurang tebel dikit kain jujur sedikit kecewa,0
kirim sesuai pesan kali lebih teliti memang barang pesan pesan habis stock jangan tampil gambar,0
tampil tipis warna hitam kirain harga k bahan tebal nyata kayak saring tahu,0
tampil bahan kaya mantel haha,0
warna army foto ku kira warna army gelap malah army terang,0
tampil deskripsi size cuma pas nyampe size tau nya cuma jadi kecil rugi deh beli,0
celana sangat kecil aku,0
tampil jahit jelek gak sesuai warna wash biasa aja,0
makin lama kain makin tipis padahal waktu beli tebel harga naik ga masalah sih kain makin tipis,1
warna sesuai foto,1
bahan nya bagus prngirimannya lumayan cepat,0
bagi gambar kok warna ngupas,0
tampil jahit banyak gak rapi bajuuntuk celana bagus cek depa biar lebih mantap,0
tampil bagus warna hitam bahan tipis sekali nyesel gua sen nya,0
hoodienya bekas bekas warna biru,1
tampil sedikit robek,0
tampil lah biasa aja sesuai harga bahan ga terlalu tipis,0
tampil lumayan pesan army l biru xlyg kirim army semua l sampai lama canda nih toko,0
warna hitam kaos rada tipis ga nerawang kurang kalau harga segitu,0
tampil warna sablon sekali cuci pudar buruk sekali baru sekali cuci sablon udah pudar,0
beda jauh sama ku co,0
tampil bagus warna bukan putih biru muda kira putih realpict,0
warna sesuai gambar,1
celana besar kecewa,1
pes ukur xl datang ukur m gimana sih,1
warna biasa aja sih tampil buruk,0
tampil lumayan warna hitam sablon baju kurang bagus sablon kelupas waktu buka,0
tampil sablon bagus warna warna bagus cuman bahan terlalu tipis cepet kusut pas lipat jadi kurang muas,0
sablon jelek kecewa banget,0
tampil sangat bagus warna hitam merah sangat puas barang,0
tampil miring ngejahitnya simetris warna tampil simetris ngejahitnya asal bgt saku miring size sesuai size l lebar cuma nyampe cm kirim coba buka pake jne biar cepetan dikit overall kecewa,0
barang bagus gambar bahan tipis kualitas sangat buruk benang nya ga rapi kirim sedikit lambat,0
tampil lumayan lah warna beda jauh,0
tampil tulis putih cepat hapus baru nyampe cuma tulis pudar kain nerawang,0
warna putih tampil bagus kecawa pesan warna hitam datang putih lebih teliti,0
barang bagus kirim terlalu lama daerah sama padahal daerah daerah sama,0
tampil tipis warna hitam wash kok tipis gin yah pernah beli oversize merk fennel toko belah tebal harga sama payah lah,0
sangat buruk sesuai kecil ukur m,0
tampil pas beli pertama bahan bagus pas beli dua bahan tipis kecewa,0
tampil bagus sih bahan sablon jelek sekali cuci hancur,0
warna kurang bagus tampil kurang bagus,0
tampil jelek ga sesuai warna hitam,0
bahan tipis kecewa banget aku,0
beli aman beli ukur sangat beda jadi rasa tipu,0
maaf kali kecewa banget sama kualitas baju terang oversize pas datang baju cuma over bagi lengan bagi badan kayak baju biasa umum kecewa banget,1
barang kecewa dikit kira bahan tebal,0
tampil jahit kurang bagus lumayan kecewa bahan tipis sablon bagus hitam jahit lencong miring ga bagus,0
terlalu kecil bahan tipis,0
buruk sesuai pesan semua,0
tampil tambilan sih oke sedikit kecewa bahan tipis bgt ga kaya biasa sedikit kecewa bahan sama ukur ga sesuai bahan tipis bgt ga kaya biasa padahal beli toko bukan baru udah sering baru kali kecewa sama bahan,0
tampil tipis banget warna lumayan,0
tampil sablon kualitas buruk,0
tampil kurang bagus warna kayak barang bekas terlalu mahal barang,0
super jelek bahan kayak baju partai bahan tipis potong ga bagus kalau gambar udah oke tp ga worth it,0
tampil minta warna apa kasih apa ga sesuai kecewa mohon lebih teliti,0
payah ni toko warna ga sesuai milih teel green dateng ijo botol,1
tampil bagus warna hitam coklat bagus banget bahan tebal terimakasih,0
kain sangat tipis gak sesuai sama harga,1
tampil lumayan lah gak worth it harga segitu warna black jahit rapi bahan lumayan harga segitu mahal sih type kaos gimana sih oversize reguler kalau reguler kok lengan gede banget kalau type oversize kok badan kecil bnget ga konsisten,0
tampil maaf muas warna black astaghfirullah mohon maaf nih belum kak izin nilai kaos jahit jujur lumayan rapi worth it lah harga bahan bahan tipis banget malah lebih tebel kaos k an kaos type oversize reguler kok badan reguler lengan oversize rasa sia banget nabung buat beli,0
tampil s kecil anjir tangan sempit bisa tukar,0
mohon maaf kasih bintang oversize motif bad habbits baik hitam putih dua lengan sambung rasa bad habbits semua normal cuma kecewa motif bad habbits padahal jual lengan sambung jadi gak jual dipake sendiri aja konsumen kecewa sesal giur promo rb,0
warna pudar tampil lumayan harga segitu cocok lah buat barang sampah,0
tampil oke warna pudar kayak barang bekas bagus cuma kayak barang bekas,0
tampil kirain mulus kayak instagram warna putih biru gin barang riject nipu,0
kecewa aku kirain celana levis tau celana tidur,0
tampil washingnya kurang baik,0
warna hitam kurir lelet,0
all sizenya terlalu kecil bilang pakai all size,0
tampil bagi depan bawah bolong baju cek kirim barang nya biar ga kecewa,0
tampil kurang warna lumayan gak oversize kayak kaos biasa bahan tipis,0
leher lewer terlalu besar,0
tampil sangat tipis sekali bahan sangat tipis bilang jauh harga lengan besar padahal ukur l buat laen kira percaya sila pesan lihat sendiri,0
ukur lengan pendek banget,1
ukur lengan pendek banget gendeng emang,1
tampil kayak kontol baju,0
desain lumayan warna sesuai kualitas bahan lumayan lumayan lah buat harga segitu walaupun kecewa hehe,1
bahan bahan bagus desain lumayan nyaman kurang nyaman datang kecil,0
warna beda desain seperti beda kualitas bahan lumayan hm sorry update nilai asa dateng beda parah emang,0
warna pudar tampil bagus warna bulat pudar gak sesuai gambar kalau tampil si bagus banget warna aja kurang dukung,0
kurang panjang lebar ukur overzise kk,1
bahan sablon jelek kain tipis nerawang,0
bahan tipis nyata mungkin harga segitu wajarin aja sih,0
harga segitu kurang turut bagi saku dalem tipis terus bagi luar nempel bulu anjir lah,0
gimana sih bagi dada dpn warna putih kuning,0
desain bagus kualitas bahan lumayan maaf kasi bintang bawah nyata kecil pakai belum tanya live langsung apa pakai bb kata sekali coba sempit gak nafas otomatis gak pakai sedikit kecewa bahan model bagus,0
baju robek cek dulu baru kirim costumer,0
desain kerah kurang bagus,0
warna warna luntur produk sih lumayan cuma bagi tag label toko kayak kasar warna kaos banget deh luntur warna hijau koreksi produk,0
desain jelek warna bagus kualitas bahan tipis,0
desain biasa aja bahan tipis harga sesuai kualitas,1
desain bagus warna putih bahan tipis ga kaya dulu tebel kalau beli baju jangan warna putih nerawang,0
barang bagus sayang kirim lot,0
gak bonus toko,1
rating adminnya packing ulang aja gak mau padahal habis barang,1
desain bagus warna sesuai kualitas bahan bagus,1
warna cream bahan ngga tebal biasa aja desain keren,0
warna sesuai desain sesuai bahan biasa aja kualitas sablon buruk bahan kain lumayan,1
kualitas tipis parah padan harga murah,1
desain tarik warna hitam bahan nyaman,1
desain s kayak s tipis banget,1
desain bagus warna hitam bahan nyaman pas buat suami kirim cepat,1
ga sesuai ekspektasi kira tebal sablon belakang nyata tipis banget,1
bagus salah ambil ukur,0
desain biasa aja warna hitam bahan dingin sablon jelek baju gede samping,0
ukur biasa longgar kalau aku pakek ketat banget pinggang,1
desain apik sablon kurang bagus warna putih,0
kualitas parah nyaman biasa aja bagi kerah gak senter tengah,1
warna sesuai desain tarik nyaman pakai adem waktu buka kotor banyak debu sedikit beda warna putih bagi tulis beda parah champion,0
