review,rating
Tampilan:baju overzisenya bukan baju overzise melainkan kaos,1
"Tampilan:biasa
Warna:biasa

Ini mah celana anak sd, kecil banget apaan boxer sekecil ini",1
"Tampilan:biasa aja
Warna:walnut

biasakan baca pesanan orang,pesen yg ada sakunya kok malah ini polosan,yg dipesan apa yg datang apa, sangat kecewa",1
Katanya kaos oversize tapi kecil,1
"sablon jelek banget
Kena tipu gw",1
Tampilan:jelek tdk sesuai foto,1
"Tampilan:jelek banget. kusam berbulu kyk Udah pernah di pakai
Warna:putih

Nyesel senyeselnya beli disini. Bagus ga usah jualan lah kalau barang nya ga sesuai",1
"Warna:hitam
Tampilan:dasarnya karet kurang nyaman dipakai mahal juga, kekecilan, seperti celana training bukan celana jeans

lain kali kalau beli gak usah beli disini lagi, ga bisa dicancel",1
"Tampilan:dasarnya karet kurang nyaman dipakai mahal juga, kekecilan, seperti celana training bukan celana jeans
Warna:abu

lain kali kalau beli gak usah beli disini lagi",1
"Tampilan:tidak bagus
Warna:hitam oke

Barang oke tapi kecil tipis, pengiriman lama 12 hari intinya saya tidak suka.",1
Kainnya kaya lap anjir,1
"Tampilan:barang rusak dikirim
barang rusak dikirim lubang leher sama tangannya rusak",1
Datangnya lama banget pdhl nggak keluar daerah,1
Anjing nyesel gw beli disini katanya 20s eh yg datang 30s tipis bgt jahitannya gk rapi lagi yg serius lah kalo jualnya jahitannya kayak digigit tikus,1
"Kegedean, hitam wash nya luntur jelek",1
Karet tangannya kendor gimana nih seller,1
Tampilan:ok tapi sandal dipake dua hari sudah lepas tidak rekomendasi ya kecewa banget pokoknya,1
"Tampilan:gak sesuai yg diiinginkan

Kecewa pengiriman lambat",1
Tampilan:kurang suka warna tidak sesuai,1
pola oversizenya beda beda,1
"bahan baju 20s tapi serasa 30s, parah",1
"baju udah bolong, bahan tipis, cutting ga bagus sama sekali, pola oversize nya beda beda sama baju yang lain",1
Warna terlalu mengkilat ga sesuai ekpetasi,1
"Tidak sesuai ekspektasi, warnanya juga ada yang kurang",1
Tampilan:katanya oversize nyatanya enggak,1
"Tampilan:TIPIS DAN TEMBUS
Warna:PUDAR

TOLONG KAK MASA INI BAHANNYA TIPIS BANGET WARNA WHITE DAN BUKAN YG DI GAMBAR KARENA KOSONG NYESEL BANGET BELI YG KAOS INI NERAWANG",1
Tangannya gak pas jahitannya gak sesuai (lengan) ukuran gak sesuai dengan chart,1
"Tampilan:baju robek
Warna:putih

Baju robek",1
XXL Kecil amat kaya ukuran anak kecil,1
Jelek banget gak sesuai harapan,1
"Tampilan:sesuai gambar TPI sayang sobek,gimana caranya return nih

Tidak memuaskan",1
Kualitas buruk tipis mudah melar jelek nyesel beli di sini,1
"Warna:hitam

Ukuran L kok masih besar sih",1
"Tampilan:bagus
Warna:TDK sesuai yg di foto
Soal bahannya sih tebal tapi warnanya kok beda yg depan pudar belakangnya hitam pekat kayak dua warna gitu apa hitamnya aja kah yg kaya gitu warnanya atau semua warna",1
Tampilannya oke tapi bagian pundaknya itu panjang banget and bagian lengannya itu pendek nggak kayak overzize gitu,1
Tak sesuai dengan yg diinginkan,1
"Tampilan:pudar

Sangat tipis",1
"Tampilan:bagus
Warna:lumayan lah

Paha nya kecil gak muat",1
Tampilan:ga sesuai ekspektasi,1
"Tampilan:Tolong sebelum mengirim pesanan, produknya dicek dulu. bagian lehernya hitam sama bagian lengan nya sobek
Warna:putih",1
Jelek toko gk amanah,1
"Barang gk bisa di kembalikan

Respon toko jelek 

Main kirim aja

Padahal udah gue ajukan pembatalan malah di tolak buat apa pesen celana dua warana sama ...gk amanah ni toko",1
"Baju yang dikirim baju shopee express bekas bau badan pula , video ga bisa diupload karna blur .

Ga tau ini yang curang siapa Apa iya jasa pengirimnya ngeganti bajunya",1
"Tampilan:tipis, isi bekas noda
Warna:milo

buruk",1
"yang dipesen lengan panjang yang dikasi lengan pendek, tukar barang malah pembeli yang nanggung ongkir, kesalahan pembeli atau tokonya?",1
"Baju tidak sesuai dan aku pilih hitam , datangnya warna abu abu",1
Ada noda kuning dibagian leher,1
"Tampilan:jelek
Warna:jelek

yg di pesan lain,yg di kirim lain",1
Ukurannya ga sesuai dengan yang ditulis,1
"minta detail doang, didetailin ga dibales wkwk chuaks",1
"kecewa parah ke arj, gatau tim packingnya atau stockernya yg lalai",1
"Tampilan:kain tipis. sablonan jelek
Dengan harga segitu sebenernya bisa dapet kain yang bagus. First time belanja disini diluar ekspetasi. Dengan harga segitu biasanya saya dapet barang bagus di toko sebelah.",1
"Tampilan:kain tipis
Warna:hitam

Kainnya tipis tidak sesuai harga kecewa berat",1
minta 4 model malah di kirim sama semua nyesel bgt,1
Tampilan:agak sedikit lecet,1
"ga sesuai, bahannya jelek pake banget.",1
"Tampilan:jelek, tipis, gampang sobek.
Warna:hitam

Kayak tas harga 10 rb yang di obral. Bener” kecewa. Sejelek itu aslinya. 
Nyesel beli di sini.
Tipis banget gampang sobek bahannya.",1
"Tampilan:jelek
Warna:kotor

Jelek",1
"Warna:hitam
Tampilan:bajunya terlalu besar

Kecewa",1
"Tampilan:jelek banget
Warna:item
cape gw anying bolak balik",1
"Warna:aman
Tampilan:Bagus

Baju ga sesuai bahan tipis banget jahitan jelek ga kaya baju biasanya norak. Lain kali kalo jual sesuaiin harga dong 65k dapet baju butut tipis bagusan bahan partai",1
Kecewa banget gua mesen warna hitam malah datang warna krem mohon diperbaiki lagi kinerjanya mana pas gua proses pengembalian barang malah gagal tunggu resinya keluar dulu katanya tapi sampai sekarang nihil,1
"Tampilan:burik
Warna:hitam

Barangnya jelek bahannya juga jelek",1
"Tampilan:terlalu kecil

Kekecilan",1
"bahan beda dengan yang dulu, kecewa banget, potongannya juga beda :(",1
udah tiga kali beli disini yg pertama oke yg kedua lumayan yg ketiga ini jelek parah kecewa,1
Jelek tasnya gk sesuai harga,1
Jaitan bagian lengan ngawur parah !!!,1
"Warna:hitam

Mengecewakan, padahal udah langganan tapi malah dikecewain, hadeh",1
"Tampilan:kecewa barang bernoda bahan jelek

Intinya kecewa gara gara bernoda",1
"Tampilan:sesuai
Warna:tidak sesuai

Bahan tebal. Tpi Beli coklat yang dateng kek ijo abu gitu. Ngga ada konfirmasi dari penjualnya. Jasa kirim lama 2minggu baru sampe
Sebenernya males kasih nilai. Tpi biar orang"" tau warnanya nggak sesuai yg di gambar.",1
Biasanya ukuran 28 pas sama gua tapi ini kok besar banget ya,1
"Ga sadar ternyata bolong, belum jg dipake",1
"bagus, cuman barang tidak sesuai deskripsi, XL panjang nya di deskripsi 76cm setelah datang cuman 69, saya chat ga direspon.",1
"Tampilan:gk sesuai dengan foto
Warna:bukan ori the ori

Bukan ori bgt",1
Tampilan:lebih diperhatiin lagi... di tengah celana ada robekan.. parah kalian.,1
luntur jahitan kurang rapih buruk,1
"Tampilan:lengan kelebaran, size kekecilan. pdhl udh beli yg ke2 kalinya ditoko yg sama.",1
Yen ade kih bintang 0 jeg bintang 0 kal baang,1
Ngga ngga lagi beli di toko ini sangat mengecewakan,1
"Gak sesuai ekspetasi, dilihat di ulasan katanya bahan tebal nyatanya engga, nyesel belinya",1
"Tampilan:terlalu kecil
Warna:bagus

Tolong perbesar lagi ukuran kepala hodienya agar tidak sesak saat dipakai dan besarin lagi bajunya",1
Tampilan:bahan kok agak tipis gini sih kecewa,1
"Tampilan:lobang kepalanya terlalu kecil tolong perbesar lagi lobang kepalanya agar lebih nyaman saat dipakai
Warna:bagus

Kecewa sedikit tolong lobang kepalanya terlalu kecil tolong perbesar lagi lobang kepalanya agar lebih nyaman saat dipakai",1
"Tampilan:kacau dikirim dengan warna yang beda
Warna:seharusnya konfirmasi dulu",1
Warna:pesen nya padahal 2topi 1 kupluk tapi pas dikirim malah topi semuanya! tai lah,1
Ukuran xxl oversize kaya ukuran XL biasa dan kainnya tipis tidak sesuai di deskripsi,1
"Baju tidak sesuai dengan ukuran yg tertera, sangat mengecewakan",1
Tampilan:BAJU TIPIS BGT sebenarnya HARGA 70an itu udah tebel bgt tapi ini TIPIS,1
Barangnya nggak ada dan tdk ada pengembalian sama sekali!!!,1
"Tampilan:barang yg datang tidak sesuai sama yg dipesan
Warna:sesuai

Saya kecewa ..karena tokonya kurang teliti apa bagaimna saya tidak tau sampai salah packing barang gitu",1
"Tampilan:Buruk

Parah banget ada yang sobek",1
Kecewa banget Nunggu lama pas dateng bajunya bolong di ketek pula bolongnya,1
Mohon maaf ya saya kasih bintang dua aja celananya tali putus sama depannya robek.... ngirimnya asal asalan gak lihat produknya,1
"kirain xl bakalan besar, ternyata kecil sempit gantung",1
"Katanya 20s kainnya yang datang 24s gila sih 
Jangan pesan disini agak ngeri sih rugi",1
Tampilan:Bahaya barangnya buruk,1
"Tampilan:M

agak kecewa dikit ges bahannya agak tipis",1
"Tampilan:tidak sesuai oversize
lengan pendek tidak sesuai di foto",1
"Slow respon, prosesnya lama banget deh lebih dari etimasi yg ditentukan shopee.",1
"Tampilan:gak sesuai gambar wkwk bener bener kecewa

Bener bener kecewa gk sesuai gambar haha. lengannya gede kaosnya ke bawahnya pendek gua laki bukan perempuan",1
Tidak sesuai yg diharapkan,1
"Tampilan:kegedean tpi itu gpp lah kesalahan sendiri, tpi 3 kali pake udah pudar padahal belum ada di cuci
Warna:pudar, 3 kali pake tanpa dicuci udah mudar, dan memirang warnanya",1
"Bahannya gk sama kaya yg dulu 
Trus modelnya beda banyak jahitan",1
Tampilan:apalah ini berantakan kecewa,1
"Tampilan:tampilan real pict
Warna:bagus

Sayang bahan tipis sekali, nerawang. 
Padahal saya kira bakalan tebel ternyata tipis sekali. 
Kecewa",1
Kainnya beda seperti kain baju bola,1
"Tampilan:kainnya beda seperti kain yang teman saya pesan, kain yang ini halus, ngga tebal

saya ngga suka kainnya",1
Ga sesuai di foto sablon ga tebel jahitan ga rapi sangat kecewa padahal udh langganan disini,1
"Tampilan:tipis
Warna:putih

Jelek tipis banget",1
"Tampilan:tidak bagus
Warna:pudar

Bajunya gak rapi, kotor, berantakan lagi",1
bahan jelek sablon jelek,1
"Tampilan:barangnya real bagus banget om

Bagus banget",5
Bagus barangnya cuma sangat disayangkan pengiriman lama tau2 pakai jnt dari pada pengiriman dari shopee,1
Tampilan:pas lihat depannya dh senang tiba dibalik kotor kaos kakinya,1
"Tampilan:ada spot bolong sangat kecewa

Buruk",1
Kecewa bgt ukuran 32 masih aja gamuat untuk ukuran pinggangnya,1
Tampilan:produk tdk sesuai,1
"Jelek.
Jahitan gak rapi",1
"seminggu nunggu dateng bahan tipis dan kecil, padahal sudah pesen uk xl",1
"Jelek ngga sesuai di gambar 
Sablonannya juga kasar",1
"Tampilan:lumanyan
Warna:kecewa karna ada noda hitam",1
"Ukurannya bukan oversize , yg lainnya aman",1
"Tampilan:tipis
Warna:nerawang

Kecewa bgt nerawang.",1
"Tampilan:kecil banget
Warna:barang gak jelas

Jualan lain kali yang amanah jangan nipu",1
"Tampilan:warnanya gk sesuai, hitam tapi ada yg pudar, lain kali klo dikemas lihat dulu kak, biar jadi langganan,,,",1
Mesan 2 yang datang cuma 1,1
"Tampilan:bahan tipis

Kualitas barang Fennel menurun tipis tidak seperti dulu jauh sama toko sebelah",1
SANGAT TIDAK BAGUS KAOS ADA NODA LUNTURNYA DAN WARNANYA SEPERTI BAJU BEKAS BERTAHUN2,1
"Tampilan:Jujur kainnya berbulu. tipis. nerawang sablonnya juga pecah
Warna:hitam berbulu

Jujur barangnya tidak sesuai foto toko. tidak real picture. kainnya tipis nerawang .tipis sekali. kira awal pesan tebal dikit ternyata tidak. kainnya juga berbulu dan ya klo dilihat cepat sobek. jujur kecewa sekali ka beli. klo untuk pake kyknya tidak akan saya pake. klo jdi lap mungkin Soalnya barangnya jelek",1
"Tampilan:tidak sesuai dengan gambar

Tidak sesuai dengan gambar udah pengiriman lama banget kecewa jangan beli sumpah nyesel",1
"Tampilan:kurang puas, karena lengannya kayak disambung gitu",1
"Produk yang tdk sama, Bahan tipis jahitan tidak rapi bahan panas",1
"Bahan tipis, produk tdk sama dgn yang asli, tipis, jahitan tdk rapi",1
"Desain:mendingan
Warna:hijau

jahitan kacau",2
"Tampilan:Tipis
Warna:Hitam",2
Biasa aja. aku kira bahannya lembut halus ternyata bulu Kayak kasar gitu beda di foto Kayak halus,2
Jelek ni kaos warnanya pudar,2
Tampilan:bahan kain berbulu mungkin stok lama,2
Tampilan:beli ukuran m malah dikasih XL apasih,2
"Jahitannya ada yang minus , bahan di pergelangan jelek bgt kusam, bahannya gak terlalu oke, tapi untuk harga 85 rb sampe rumah wajar sih, tapi tolonglah di perbaiki lagi di jahitanya dan di bahan ujung lengannya kasih bahan yang bagusan dikit.",2
"Warna:lumayan
Tampilan:biasa

Pesan yang strap 2 malah dikirim slop yang ini payah",2
"Tampilan:biasa
Warna:hitam dan army

Produk tidak sesuai deskripsi..
Kaos oversize tapi seperti kaos biasa..
Size XL Panjang baju hanya 70cm, tangan kependekan
Bahannya bukan katun 20s tpi katun 30s..

Deskripsinya segera diubah min, biar gak ada yg terjebak lagi

Ditawarkan refund, proses lama baru uang balik lgi..",2
"Tampilan:kurang pas
Warna:kurang

turun kualitasnya gak kaya awal2 keluar brandnya",2
Warna:beda sama di foto,2
Tipis ga kain tipis ga 20s sablon kasar dan tipis gak sesuai ekspektasi,2
Jahitannya ada yg ga kejahit,2
ini mah bukan kaos oversize . beli ukuran XXL tapi kayak ukuran M . ga sesuai ukurannya,2
"Warna:milo

Bahan tipis .jahitan kancingnya benar buruk",2
"anjir, kantongnya habis minum alkohol, jadi miring cok, terpaksa gua bongkar biar jd polos",2
"Warna:black laker washed sesuai
Tampilan:tidak sesuai, gambar pecah

Kualitas berbeda, betul betul T-shirt. SAMA SEKALI BUKAN OVERSIZED",2
Baru sampai udah ada robeknya,2
"Warna:bagus
Tampilan:bagus

tapi ada sobek sakit hati gua astaga",2
kurang tebel bahannya dan kurang gede ukurannya,2
Kualitan sablonnya luntur. Setelah dicuci payah,2
Bahan tidak bagus kain tipis,2
"Panas, gak nyaman di kulit",2
Warna:tidak sesuai apa yang di pesan,2
jahitannya kurang rapih lemnya kurang,2
"Kualitas:Bahan lumayan dengan harga segitu.

Tapi untuk size ga konsisten, beda sama oversize yg sebelumnya dibeli padahal udah 104 kali belanja disini.
Makin kesini makin kesana.",2
Saran Tampilan:T-shirt berukuran kecil dan tidak kebesaran. Lengan kaos berpotongan biasa,2
Ternyata kekecilan gaes wkwk payah,2
"Warna:oke
Tampilan:bahan bagus
bahan bagus standar combed tapi sayangnya jaitan lepas semua kurang teliti mau saya return tapi saya tidak rekam pas unboxing next lebih teliti lagi bang",2
L nya sama aja gada oversizenya,2
Saya pesannya kaos polos lengan pendek datangnya lengan panjang kecewa,2
Jahitannya rusak serba ngerut kecewa tak sesuai harga mahal jahitannya ga rapi,2
"Tampilan:jelek
Warna:putih

mahal, bahan tipis",2
"Tampilan:lumayan
Kainnya tipis banget
Dan mudah berbulu",2
"Warna:baju nerawang tipis
Tampilan:ukuran L tapi besar banget, tidak sesuai yg diharapkan, kecewa",2
"Warna:Bener
Tampilan:Rusak

kaya beli sampah yaa di @Arjstore88
Packing gak dikasih Bubble warp, Sepatu nya diKasih yang Cacat Fisik.",2
"Ini dimana oversizenya ya.... modelan basic t-shirt doang dibilang oversized
Kapok beli di toko ini kacau",2
kancingnya berkarat semua harusnya dicek sebelum dikirim. kecewa sih,2
Warna:sesuai cuma agak tipis sablonnya juga kurang puas,2
"Warna:hitam rantai putih, xl

Tipis banget",2
"Tampilan:Nerawang

Kecewa ah sama ni toko",2
"Resiko beli baju putih yah, noda sedikit aja kelihatan bgt",2
"barangnya tidak sesuai deskripsi, 20s tapi tipis banget, warna sablon juga agak pudar.",2
"lengannya terlalu besar, longgar, trs warna putihnya itu kaya keliatan kotor",2
Kualitas:jahitannya asal asalan payah,2
"Kenyamanan:agak panas
Pas untuk Acara:biasa
Saran Tampilan:lumayan bagus sayang tipis",2
Sablon kurang bgt untuk harga segini,2
"Celananya sebenernya lumayan, tapi ada bercak seperti noda dan jahitan pada salah satu saku brodol
Next order pilih in yang bagus aja buat para konsumen Astungkara",2
"Saran Tampilan:lumayan
Styling:bagus lumayan
Sepadan dengan Uang:tidak worth it
bagus sih bajunya adem juga tapi kainnya tipis ya, trs sablonya baru 1x dicuci sudah brodol",2
Sepadan dengan Uang:ga sepadan bahan tipis terus ga oversized Katanya oversize,2
"Sepadan dengan Uang:tidak sepadan
Styling:magnet kancingnya tidak berfungsi. yg lain aman..",2
"Ada nodanya dikit, produk bagus, kain bagus masalahnya setiap baju ukuran sama M tapi panjang lengannya beda ada yg panjang dan pendek 
Loh gk bahaya ta",2
Ukurannya tidak sesuai di deskripsi,2
"Lebih teliti lagi dong masa beli boxer dikirim tas, mau return tapi percuma jauh + nunggu lagi. untuk kaosnya bahannya bagus sih",2
saya kira tebal ternyata tipis,2
"Saran Tampilan:bagus
Sepadan dengan Uang:tidak
Kualitas:kualitas sandal kurang baik

Tampilan sandalnya bagus, banyak kecewa dengan kualitas Lem dan kerapihan nya, banyak lem yang acak acakan dan tidak menempel dengan kuat, semoga ditingkatkan lagi",2
"Kurang puas , padahal celananya bagus tpi sayang Warna depan muda warna belakang tua",2
Styling:warna kurang hitam,2
"Kecil banget, kirain bisa untuk dewasa",2
Sebenarnya bagus kalau bahannya MH cuman jasa kirimnya aja yg lama,2
Kenyamanan:ada noda kuning,2
Padahal udah sering belanja disini kali ini kecewa calananya tipis semua,2
"Kualitas:buruk

Kecewa sama jaketnya lepas semua kancingnya hadeh udah nunggu lama",2
Di deskripsi bilangnya combed 20s.. yang datang kok combed 30s..,2
"Pas untuk Acara:gaya gayaan
Kualitas:biasa

Ngga teliti pas di kirim, masa robek ini aduh2",2
Kecewa kainnya ternyata berbulu,2
"Sepadan dengan Uang:tidak

Apakah cuma saya saja yang melihat baju ini sangat jauh berbeda sama yang di Poto mulai dari warna hingga motif",2
Kualitas:sablon kainnya jelek,2
"Saran Tampilan:sedikit kecewa sih, karna mintaknya 29 tpi yg datang 28",2
"Styling:barang agak tebel dikit sih
Saran Tampilan:gk ok

Barang kekecilan parahh.. payah",2
"Sepadan dengan Uang:baik
Styling:baik
Saran Tampilan:memuaskan

Untuk produknya bagus dan ukurannya pas",5
"Tipis, nerawang, ga sesuai sama harganya. Kaya celana 30rban.",2
"Pas untuk Acara:kurang kecil

Kurang kecil di aku",2
"Barang kotor banget dan bercak bercak,
Gatau ini barang sisa atau bagaimana kok masih dikirim. Serasa barang dikasih barang bekas",2
"Kedatangan paketnya tidak sesuai tanggalnya, itu aja",2
"sangat tidak memuaskan, harga segitu bahanya tipis banget gak worth it",2
"Styling:bagus
Pas untuk Acara:iya
Sepadan dengan Uang:sesuai harga

Untuk baju bagus tapi celananya tidak dicek ulang ya soalnya resletingnya lepas",2
Sepadan dengan Uang:tipis bgt bajunya,2
Pas untuk Acara:Bagus sesuai,5
"Barangnya sesuai tapi kualitasnya kurang bagus, kayak ngasal gitu,, baru kali ini kecewa belanja di arj88",2
Styling:kecewa karena di depannya ada yg sobek,2
terlalu pres di tangan hingga jika di lepas robek,2
Bahannya beda sama yg size 28,2
bahannya tipis seperti 30s ga kaya pas sebelumnya beli,2
Saran Tampilan:Jahitan tidak rapi,2
